cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.8884797725604585e-08,6.297293729551787e-09,"[1.8884797725604585e-08, 7.0831626154677085e-12, 3.0043530720170986e-16]",5.,"['Dmimyu GmbH', 'Mjlwxf NV']",5.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,1.8329354700696854e-09,6.143025243921602e-10,"[1.8329354700696854e-09, 9.97183585704775e-12, 2.6724974746836845e-16]",5.,"['Clsvfw AG', 'Skqn Esui']",5.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,1.313466145802522e-05,1.854314079543522e-06,"[3.4902275514170356e-10, 1.0080131868095421e-10, 1.101017541027538e-11, 1.313466145802522e-05, 1.5028077768874937e-06, 8.174684817952027e-10, 3.904232926288387e-06, 1.3135280363396618e-10, 2.8978631994025505e-11, 6.746516177973526e-17]",628 Xsaesj Place.,"['Tapd Abuk', 'Jzrcws SA']",628 Xsaesj Place.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,8.39960634380077e-08,2.101604334691352e-08,"[8.39960634380077e-08, 2.1914437278724996e-11, 4.561236111033651e-11, 5.831512573176156e-13]",25.,"['Xqtb Laur', 'Skqn Esui']",25.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.4386117754838779e-06,2.089906428427412e-07,"[4.4714635549780724e-08, 8.723317207470771e-13, 6.589618809315734e-16, 1.1854578430003926e-10, 8.61301316490426e-07, 4.7624466870122006e-11, 1.6286220727579348e-07, 3.6207287168465996e-12, 2.1338976419205125e-10, 1.4386117754838779e-06, 1.3724729686082071e-11, 8.4856877680635e-16]",04-02-1997.,"['Tapd Abuk', 'Skqn Esui']",04-02-1997.,What was the effective date of the contract between {ENT1} and {ENT2}?
True,0.38782715797424316,0.016159621217798837,"[8.431774176642648e-07, 2.333534666831838e-06, 0.38782715797424316, 5.647381158269127e-07, 9.710500847859294e-09, 9.045414590957979e-12, 7.196187784932247e-15, 7.146114863049169e-12, 1.6315901754659912e-11, 7.874649717021232e-12, 7.38111340711084e-13, 2.0279614793006218e-11, 5.102686502500564e-12, 2.1421085391604144e-11, 2.343603826629459e-13, 1.1461029608000883e-12, 2.397494637713937e-13, 1.013588301831958e-12, 1.9611669601661552e-13, 9.003124716014041e-14, 4.1650957991823737e-14, 1.182271105017521e-13, 5.354808393573385e-13, 6.816308043174069e-13]",I cannot determine which jurisdiction's laws govern the contract between Cqndue LLC and Jzrcws SA.,"['Cqndue LLC', 'Jzrcws SA']", I cannot determine which jurisdiction's laws govern the contract between Cqndue LLC and Jzrc,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,1.3624324779470953e-08,2.788923204294006e-09,"[1.3624324779470953e-08, 3.189765396260924e-10, 7.582292541226388e-13, 5.562493282824932e-13, 2.2379057805733884e-16]",41 months.,"['Xqtb Laur', 'Qsihxg GmbH']",41 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,7.236594967707788e-08,2.4129264810078245e-08,"[7.236594967707788e-08, 2.1843971076407342e-11, 7.820804491555909e-16]",8.,"['Avrbci Ltd', 'Jzrcws SA']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,7.650150513072163e-10,2.766923518490157e-10,"[7.650150513072163e-10, 6.506137295581027e-11, 6.31284020588855e-16]",3.,"['Errg Zipo', 'Qpubwe PLC']",3.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,1.0075310585833108e-09,2.982676029430223e-10,"[1.0075310585833108e-09, 1.7514620309633244e-10, 1.0378392589771579e-11, 1.4757502674305617e-14]",11.,"['Clsvfw AG', 'Ecxk Avfj']",11.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,9.51713872154869e-08,1.6635302630298736e-08,"[9.51713872154869e-08, 7.125912082628361e-10, 9.271530765353475e-10, 6.066897201631449e-13, 3.000056425506159e-09, 2.116628100817374e-14]",health insurance.,"['Okrb Qxpd', 'Mjlwxf NV']",health insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.715561109312148e-09,2.492095224020454e-10,"[1.9380964888515706e-10, 3.3956379917078616e-13, 4.1088131703427566e-14, 1.4525779884477785e-11, 2.0313958848383606e-12, 7.626823651796233e-12, 8.116812777458904e-12, 8.47604999425558e-14, 4.3932024684778526e-11, 2.715561109312148e-09, 4.445246254425328e-12, 1.5058647689238008e-17]",15-04-1993.,"['Clsvfw AG', 'Skqn Esui']",15-04-1993.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,5.937193847671551e-09,1.9837052154724205e-09,"[5.937193847671551e-09, 1.391754593516037e-11, 4.252810550145177e-15]",8.,"['Okrb Qxpd', 'Jzrcws SA']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.0537462458160007e-07,1.5397820895940896e-08,"[7.281075187215436e-10, 4.299669127683092e-12, 1.9595902678304356e-10, 1.0537462458160007e-07, 1.480358946537308e-09, 1.3955618344968501e-12, 9.66982129947929e-16]",The State of New York.,"['Qsihxg GmbH', 'Ecxk Avfj']",The State of New York.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,8.502994752745963e-09,2.8401016472741047e-09,"[8.502994752745963e-09, 1.731014984129864e-11, 3.923505249901937e-17]",9.,"['Mjlwxf NV', 'Skqn Esui']",9.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,1.417763428435137e-06,4.6872898867394883e-07,"[2.2072742922318866e-07, 7.051502279864508e-07, 1.417763428435137e-06, 3.857721000283254e-12, 3.967707465731056e-18]",Vkit Island.,"['Tapd Abuk', 'Qsihxg GmbH']",Vkit Island.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,4.754176552523859e-05,6.214075288252909e-06,"[1.2764458823255609e-08, 9.145693924406118e-11, 8.464530742990917e-10, 2.1418993583210977e-06, 3.296283693998703e-06, 4.754176552523859e-05, 2.933020141426823e-06, 6.506362289215861e-12, 9.188577015867698e-17]",644 Ksiug Road.,"['Errg Zipo', 'Jzrcws SA']",644 Ksiug Road.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,2.4431869860563893e-09,7.531719536156904e-10,"[2.4431869860563893e-09, 5.67113689342591e-10, 2.3865315106064156e-12, 6.075531749616641e-16]",10.,"['Ecxk Avfj', 'Skqn Esui']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,2.4290445210795042e-08,8.10217767538585e-09,"[2.4290445210795042e-08, 1.6086699680673e-11, 1.1156818343328553e-15]",8.,"['Okrb Qxpd', 'Skqn Esui']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,2.1139437422768026e-11,8.895266919219226e-12,"[7.836552587403567e-12, 6.601342302653412e-12, 2.1139437422768026e-11, 3.735364051898156e-15]",18.,"['Ajoo Gufx', 'Errg Zipo']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,1.0854161303086585e-07,3.6180744603988664e-08,"[1.0854161303086585e-07, 6.196688127901862e-13, 1.1122873497967337e-15]",Customer.,"['Vkitze GmbH', 'Jzrcws SA']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,5.423132876103409e-08,9.04106224631549e-09,"[5.423132876103409e-08, 1.476606163730576e-11, 8.34910753814283e-14, 9.689948496371947e-14, 9.824461394154077e-14, 2.004725484953711e-17]",bi-weekly.,"['Clsvfw AG', 'Skqn Esui']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,1.9645908011511892e-08,6.59325268262889e-09,"[1.9645908011511892e-08, 1.338497646052872e-10, 2.717694888051378e-16]",3.,"['Xqtb Laur', 'Qsihxg GmbH']",3.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.3307626431924291e-05,1.749483434995943e-06,"[1.7934840279565378e-09, 2.662197129410515e-10, 8.774522939347662e-07, 1.3307626431924291e-05, 5.064720767222752e-07, 4.121531674172729e-06, 1.9093209857601323e-07, 1.2592978748671158e-07, 1.1214323336616872e-07, 1.7048111533579657e-10, 3.916186951412109e-15]",1326 Ykenzl Drive.,"['Okrb Qxpd', 'Qpubwe PLC']",1326 Ykenzl Drive.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,1.2492213929959917e-09,4.1670749614706186e-10,"[1.2492213929959917e-09, 9.002612023911727e-13, 8.342428026903196e-16]",8.,"['Xqtb Laur', 'Ajoo Gufx']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.3624324779470953e-08,2.788923204294006e-09,"[1.3624324779470953e-08, 3.189765396260924e-10, 7.582292541226388e-13, 5.562493282824932e-13, 2.2379057805733884e-16]",41 months.,"['Xqtb Laur', 'Qsihxg GmbH']",41 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,3.042611496084646e-08,7.474983726354418e-09,"[3.042611496084646e-08, 4.059704655778873e-11, 1.01193074752981e-10, 1.4280226778851102e-08, 1.7703745370731272e-12, 1.2258109934920505e-16]",The State of Florida.,"['Clsvfw AG', 'Yrnw Lvgj']",The State of Florida.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,6.937020735620081e-09,1.7740277896264988e-09,"[6.937020735620081e-09, 8.337851936657259e-11, 7.570644111609681e-11, 5.462403244977472e-15]",58.,"['Cqndue LLC', 'Mjlwxf NV']",58.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.105744964126416e-10,2.701986963229418e-10,"[8.105744964126416e-10, 2.1574908336654056e-14, 1.7647847083620867e-17]",Customer.,"['Clsvfw AG', 'Qpubwe PLC']",Customer.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,1.8996458095443813e-07,6.34352042153466e-08,"[1.8996458095443813e-07, 3.27121607579528e-10, 1.3910084022128455e-11]",2%.,"['Vkitze GmbH', 'Skqn Esui']",2%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
False,2.047291758344727e-07,3.392665997297559e-08,"[2.047291758344727e-07, 4.874755044070866e-10, 3.74328484875619e-11, 6.459868195918261e-09, 5.626253241075574e-09, 1.5998994129517996e-08, 9.74174270140793e-08, 8.50522319240099e-09, 4.7497669859730696e-12, 2.410523005397424e-18]",765 Hhzuau Place.,"['Errg Zipo', 'Skqn Esui']",765 Hhzuau Place.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,2.27174261624441e-08,7.572784126554447e-09,"[2.27174261624441e-08, 8.640136132595511e-13, 6.22036059813591e-14]",4.,"['Txctcl AG', 'Qsihxg GmbH']",4.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,2.9217026575878435e-09,7.61016800814359e-10,"[2.810854630649895e-12, 2.9217026575878435e-09, 1.1955358925064274e-10, 1.01788299996129e-16]",25.,"['Qsihxg GmbH', 'Yrnw Lvgj']",25.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.869700033159006e-09,7.279551644638615e-10,"[2.869700033159006e-09, 2.923389308406854e-11, 6.873905090964971e-12, 6.012826521406556e-12]",59.,"['Vkitze GmbH', 'Qsihxg GmbH']",59.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.269200435506718e-09,1.4942691312216237e-09,"[8.269200435506718e-09, 1.0607916454963284e-11, 6.84018008900722e-10, 2.212474859352928e-13, 1.5669803779191915e-12, 1.9860348427047078e-16]",Research Scientist.,"['Wnzatj SAS', 'Qsihxg GmbH']",Research Scientist.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,5.793712384849492e-11,3.3161401156369356e-11,"[5.793712384849492e-11, 4.1546176221540776e-11, 9.03399072366693e-16]",8.,"['Avrbci Ltd', 'Dmimyu GmbH']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,5.200082568990183e-07,8.668926714665681e-08,"[8.816990887394738e-11, 1.14119668576107e-11, 2.349453270822366e-11, 5.200082568990183e-07, 4.269494913861083e-12, 7.756890826427447e-17]",The State of Ohio.,"['Errg Zipo', 'Skqn Esui']",The State of Ohio.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,1.1271946043223124e-08,2.9664814114218484e-09,"[1.1271946043223124e-08, 2.5516698129446347e-11, 5.684625548063593e-10, 3.4952846332184226e-16]",35.,"['Clsvfw AG', 'Qsihxg GmbH']",35.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,1.3261453091217845e-07,2.2104072286190467e-08,"[1.3261453091217845e-07, 2.688514341708803e-12, 5.743818615178142e-12, 1.873767745916863e-15, 1.3930794452027273e-12, 7.551879450560725e-14]",bi-weekly.,"['Tapd Abuk', 'Wnzatj SAS']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,2.1205276425462216e-05,3.954485526020449e-06,"[4.298263522883872e-09, 2.273824506460187e-08, 2.364752305084039e-07, 3.3545978794791154e-07, 1.8002450588028296e-06, 2.1205276425462216e-05, 1.1983654076175299e-05, 2.2225155049682144e-09, 1.3119492742619948e-13]",587 B recens Ives.,"['Qsihxg GmbH', 'Skqn Esui']",587 B recens Ives.,What was the address of {ENT1} in the contract with {ENT2}?
False,3.269683546136548e-08,1.1917179542426353e-08,"[3.269683546136548e-08, 3.0547031570904437e-09, 8.82313523868667e-18]",8.,"['Qsihxg GmbH', 'Qsihxg GmbH']",8.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,2.394149878348628e-10,9.555631426764019e-11,"[2.394149878348628e-10, 1.4247061863592592e-10, 3.3942553628873995e-13, 2.2506348328860484e-16]",Seller.,"['Vkitze GmbH', 'Qpubwe PLC']",Seller.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,6.633258525789998e-11,3.206282535354133e-11,"[2.985450428538705e-11, 6.633258525789998e-11, 1.3865173369647472e-15]",7.,"['Clsvfw AG', 'Mjlwxf NV']",7.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,7.697311676935215e-10,2.839043980030915e-10,"[7.697311676935215e-10, 8.198141471238429e-11, 6.11603368878079e-16]",8.,"['Cqndue LLC', 'Skqn Esui']",8.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,6.036978447809815e-06,6.494640513738795e-07,"[2.539866372774924e-10, 3.5654650343275307e-09, 5.991335899624417e-13, 4.415724106365815e-07, 8.973780607490767e-10, 6.036978447809815e-06, 3.0048348791805735e-12, 1.1365520080630631e-08, 3.701483564100272e-12, 2.7380568321844323e-17]",537 Qefehz Lane.,"['Dmimyu GmbH', 'Yrnw Lvgj']",537 Qefehz Lane.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,2.0660635702274277e-10,7.459425591367366e-11,"[1.7170983385161875e-11, 2.0660635702274277e-10, 5.427333116345828e-15]",8.,"['Qsihxg GmbH', 'Skqn Esui']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,1.5542627807008103e-06,2.069604471186811e-07,"[6.067645585972059e-08, 1.3722361788537363e-11, 9.34533090912737e-08, 1.5542627807008103e-06, 8.754140878863836e-08, 9.626599251078005e-08, 5.731368504791057e-12, 1.7738358337737736e-07, 1.4732741936140936e-12, 1.3853723601782962e-14]",53 Yovzxg Court.,"['Xqtb Laur', 'Wnzatj SAS']",53 Yovzxg Court.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,4.823563131139963e-07,9.694300901335234e-08,"[6.876031477531797e-08, 3.050030983331453e-08, 4.823563131139963e-07, 4.069375045268053e-11, 4.220527464841861e-13, 5.54286078705479e-16]",1809.,"['Errg Zipo', 'Jzrcws SA']",1809.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,2.047291758344727e-07,3.392665997297559e-08,"[2.047291758344727e-07, 4.874755044070866e-10, 3.74328484875619e-11, 6.459868195918261e-09, 5.626253241075574e-09, 1.5998994129517996e-08, 9.74174270140793e-08, 8.50522319240099e-09, 4.7497669859730696e-12, 2.410523005397424e-18]",765 Hhzuau Place.,"['Errg Zipo', 'Skqn Esui']",765 Hhzuau Place.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,4.760782434942712e-09,1.1957858409652736e-09,"[4.760782434942712e-09, 2.0123725602561038e-11, 2.2312438355265307e-12, 5.9594802949089216e-15]",15.,"['Qsihxg GmbH', 'Skqn Esui']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.1487729656423085e-09,3.868022517770966e-10,"[1.1487729656423085e-09, 1.1343791357643074e-11, 2.899983313382759e-13]",5.,"['Clsvfw AG', 'Okrb Qxpd']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,4.360158414873361e-11,1.0969101528991185e-11,"[4.360158414873361e-11, 1.4385617263384942e-13, 1.3095519677333578e-13, 1.0597823945958977e-17]",18.,"['Avrbci Ltd', 'Qsihxg GmbH']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,1.6227482774411328e-05,3.445314393480363e-06,"[1.4231007483545e-08, 2.553162889440408e-11, 6.299268832249405e-12, 3.957546141464263e-06, 6.629970812355168e-07, 1.3461572962114587e-05, 1.0592480066407006e-06, 1.6227482774411328e-05, 2.514692596378154e-06, 6.559274234874124e-10, 2.3468008656679932e-16]",537 Sauceau Creek Vw.,"['Clsvfw AG', 'Qpubwe PLC']",537 Sauceau Creek Vw.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,8.038002306420822e-06,1.4605311066598471e-06,"[3.4922888971777866e-06, 1.9883140967014157e-10, 4.889714189104666e-10, 4.098735795210473e-10, 4.0088815467242966e-07, 6.510575190077361e-08, 2.6062173219543183e-06, 8.038002306420822e-06, 1.7109554883987244e-09, 2.5758405333692466e-15]",765 Hhzu Haven.,"['Ajoo Gufx', 'Skqn Esui']",765 Hhzu Haven.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,1.5312592438476713e-07,2.6845838532989003e-08,"[1.5312592438476713e-07, 7.622053210809554e-09, 3.0959024233112586e-10, 2.1326690413658866e-13, 1.7249155229159818e-11, 9.378929009568483e-16]",dental insurance.,"['Ajoo Gufx', 'Errg Zipo']",dental insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,1.6697983440394637e-08,4.245542943176696e-09,"[1.6697983440394637e-08, 5.852787005045101e-11, 2.2566029600490367e-10, 1.6625679155737655e-16]",67.,"['Cqndue LLC', 'Skqn Esui']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,5.593314700291785e-09,1.4341240130763338e-09,"[5.593314700291785e-09, 1.3828735379028956e-10, 4.8934536978073595e-12, 5.445254533564716e-16]",Seller.,"['Vkitze GmbH', 'Skqn Esui']",Seller.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,5.339399677950496e-08,1.3707561132329603e-08,"[5.339399677950496e-08, 1.4856802010854153e-08, 2.5236465694966626e-10, 3.45995662676124e-11, 4.264807162480434e-14]",629.,"['Cqndue LLC', 'Skqn Esui']",629.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.84179655713524e-07,1.546160700473617e-07,"[8.039353210920197e-11, 1.0607190681355405e-09, 8.84179655713524e-07, 4.180579793455763e-08, 5.698537197673659e-10, 3.1607651172658937e-16]",2622.,"['Tapd Abuk', 'Skqn Esui']",2622.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,3.2958432711893693e-06,5.819162386191099e-07,"[3.2958432711893693e-06, 4.884038659613843e-11, 9.383274601759695e-09, 4.653148266697826e-08, 1.434523824173084e-06, 4.2269118694093777e-07, 2.8219000469675848e-08, 5.266645626555988e-12, 4.97961246449265e-16]",153 Mkijo Drive.,"['Clsvfw AG', 'Vkitze GmbH']",153 Mkijo Drive.,What was the address of {ENT1} in the contract with {ENT2}?
False,9.494232813267445e-07,1.9031650314926308e-07,"[9.494232813267445e-07, 6.408142350089463e-10, 1.5162733291163022e-09, 2.146656767273991e-12, 1.9867839374674358e-16]",Necklaces.,"['Xqtb Laur', 'Skqn Esui']",Necklaces.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,2.5366671252413653e-07,3.641238479549656e-08,"[4.4271414312291313e-10, 1.8347559582743145e-11, 6.277606767746136e-10, 2.5366671252413653e-07, 1.2689757578066008e-10, 4.261069795619132e-12, 1.9282873789089108e-17]",The State of North Carolina.,"['Qsihxg GmbH', 'Skqn Esui']",The State of North Carolina.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,7.511163857998326e-06,1.6784774101542717e-06,"[1.4966289541007427e-07, 4.231452521707979e-09, 1.7105254712657114e-10, 2.454178229527315e-06, 8.188335414160974e-07, 1.1978554539382458e-06, 2.136161128873937e-06, 7.511163857998326e-06, 5.550940386456205e-06, 1.3865593473383342e-07, 1.798542115238888e-07, 2.0776904502417537e-11]",552 Gjenw3 mansions.,"['Errg Zipo', 'Avrbci Ltd']",552 Gjenw3 mansions.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,2.6872478997574945e-07,6.725572090991918e-08,"[2.6872478997574945e-07, 2.979311242157223e-10, 1.6249190036045358e-13, 4.781117506318546e-17]",81.,"['Avrbci Ltd', 'Skqn Esui']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,3.09071906956504e-10,9.630041251767074e-11,"[5.210409187439424e-11, 3.09071906956504e-10, 2.402562176984091e-11, 2.9469943831092016e-17]",25.,"['Dmimyu GmbH', 'Skqn Esui']",25.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,4.605157588599695e-09,1.1548204743382651e-09,"[4.605157588599695e-09, 4.477421038096008e-12, 9.646823270759164e-12, 6.444450994092841e-17]",10.,"['Qsihxg GmbH', 'Jzrcws SA']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,0.16272608935832977,0.032547917247677874,"[1.157164660980925e-05, 0.16272608935832977, 1.8360120748184272e-06, 8.922134497879597e-08, 3.001541208505834e-14]",Ibiza.,"['Xqtb Laur', 'Jzrcws SA']",Ibiza.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,1.1149243306363132e-08,3.8045174828813906e-09,"[1.1149243306363132e-08, 2.455821379587775e-10, 1.8727004322260932e-11]",2%.,"['Qsihxg GmbH', 'Skqn Esui']",2%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
False,1.7757855186317784e-09,7.68432074988006e-10,"[5.275366810053583e-10, 1.7757855186317784e-09, 1.97402532688129e-12]",5%.,"['Qsihxg GmbH', 'Dmimyu GmbH']",5%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
False,1.603299826236082e-09,4.2429523474891687e-10,"[1.603299826236082e-09, 9.751133060731387e-12, 5.031519645370963e-10, 5.273248851467294e-12, 1.059207152518413e-18]",11 months.,"['Errg Zipo', 'Yrnw Lvgj']",11 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,9.355276233691256e-06,2.338886680496821e-06,"[9.355276233691256e-06, 2.4625466596428502e-11, 2.45862635805949e-10, 1.936245716669508e-16]",67.,"['Errg Zipo', 'Jzrcws SA']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,2.9494217415049206e-06,5.941443527170054e-07,"[1.85508364225484e-09, 1.121605137655024e-07, 2.9494217415049206e-06, 4.92977221711044e-07, 8.451324085001488e-09, 2.315933089833827e-13]",15 Howard Mountain.,"['Avrbci Ltd', 'Okrb Qxpd']",15 Howard Mountain.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.3985905766844553e-08,3.627539391289611e-09,"[1.3985905766844553e-08, 5.213409912108169e-11, 4.721176227739932e-10, 7.641881619291544e-17]",18.,"['Clsvfw AG', 'Jzrcws SA']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,1.2805473348365126e-09,3.820389005219325e-10,"[1.2805473348365126e-09, 1.9013277063884004e-10, 5.747545842038626e-11, 3.8191990981479806e-17]",10.,"['Okrb Qxpd', 'Skqn Esui']",10.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,6.058911594664096e-08,2.0198345328379917e-08,"[6.058911594664096e-08, 5.901577837530425e-12, 1.8460661262999743e-14]",7.,"['Clsvfw AG', 'Qsihxg GmbH']",7.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,5.822865745130912e-09,1.457409869187821e-09,"[5.822865745130912e-09, 2.795155816873174e-12, 3.938602482350673e-12, 3.997332114836008e-14]",15.,"['Cqndue LLC', 'Ajoo Gufx']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,5.5529942623311346e-12,2.508357110706192e-12,"[5.5529942623311346e-12, 1.261924484179111e-12, 7.101525856083313e-13]",4.,"['Vkitze GmbH', 'Mjlwxf NV']",4.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,1.8837260995496763e-06,3.7679598153065975e-07,"[1.8837260995496763e-06, 1.9674022827542714e-11, 2.324361814132203e-10, 1.6978726367564145e-12, 2.6745020641801455e-17]",22 months.,"['Jzrcws SA', 'Clsvfw AG']",22 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,1.770090671260327e-11,7.884543428524401e-12,"[1.0641001968458852e-11, 1.770090671260327e-11, 3.196094430779617e-12, 1.7060225586524832e-16]",18.,"['Wnzatj SAS', 'Skqn Esui']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,4.823563131139963e-07,9.694300901335234e-08,"[6.876031477531797e-08, 3.050030983331453e-08, 4.823563131139963e-07, 4.069375045268053e-11, 4.220527464841861e-13, 5.54286078705479e-16]",1809.,"['Errg Zipo', 'Jzrcws SA']",1809.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,7.955620162647392e-09,1.1066189223423133e-09,"[2.003359977909014e-10, 1.2849657861184471e-13, 3.3020605360819556e-15, 7.955620162647392e-09, 1.3340255549526558e-12, 4.466806902115282e-14, 2.978842758398492e-13, 4.981842304137285e-13, 4.655886787219288e-11, 4.720069668451288e-09, 3.5452946134384433e-10, 6.3492327647090945e-15]",02-02-2015.,"['Txctcl AG', 'Ajoo Gufx']",02-02-2015.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,1.8054843167192303e-05,3.012196209245701e-06,"[1.8054843167192303e-05, 5.050777573956111e-09, 1.3280292421313789e-08, 2.0211646077497938e-14, 2.9979152840753365e-12, 1.5970422408675608e-16]",Research Scientist.,"['Okrb Qxpd', 'Jzrcws SA']",Research Scientist.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,2.463740145230986e-08,8.215457201708444e-09,"[2.463740145230986e-08, 8.963580745702249e-12, 6.572069768956282e-15]",Customer.,"['Cqndue LLC', 'Wnzatj SAS']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
