cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.5798721705873042e-11,8.280800910609137e-12,"[3.3551791987079804e-12, 1.3277893886919309e-18, 1.5798721705873042e-11, 1.3969301410066137e-11]",Elena Guzm,['Santino Martinez'],Elena Guzm,Who is Dr. {ENT1} closest colleague?
False,5.177545503443071e-09,1.5001280751638102e-09,"[6.9950783446876e-13, 2.2430578228149756e-11, 1.042934922451666e-11, 5.177545503443071e-09, 3.784445201659992e-09, 5.218310592663977e-12]",Füsün Varan,['Kenan Iskender'],Füsün Varan,Who is Dr. {ENT1} closest colleague?
False,3.181337859814448e-08,8.822256369889203e-09,"[5.954374493466474e-11, 3.181337859814448e-08, 3.3645386476877093e-09, 5.15644887899569e-11]",Fener Mustafa,['Ayberk Topcu'],Fener Mustafa,Who is Dr. {ENT1} closest colleague?
False,1.0304684883166715e-09,2.1679892741923126e-10,"[2.171763983926933e-11, 6.374349659221679e-11, 3.785063928951615e-11, 1.0304684883166715e-09, 1.4699820527486196e-10, 1.5095202851914645e-14]",Gulnaz Zhumadilova,['Arman Shaimerden'],Gulnaz Zhumadilova,Who is Dr. {ENT1} closest colleague?
False,4.2877274647468155e-11,8.929083709398322e-12,"[4.2877274647468155e-11, 1.5778990527376413e-14, 1.0435005724090951e-12, 3.249231938194652e-13, 3.839411427675188e-13]","Kaunas, Lithuania",['Leonas Jucius'],"Kaunas, Lithuania",Where was Dr. {ENT1}. Cedillo born?
False,4.2834885638498577e-10,2.179993681232506e-10,"[4.2834885638498577e-10, 7.64987986151544e-12]",Brisbane,['Mason Collier'],Brisbane,Where was Dr. {ENT1}. Cedillo born?
False,1.9259760886819466e-12,6.682488503975016e-13,"[4.732156574688458e-14, 3.144889676367363e-14, 1.9259760886819466e-12]",Utrecht,['Henk van der Veld'],Utrecht,Where was Dr. {ENT1}. Cedillo born?
False,7.68460295397233e-12,3.876737987703813e-12,"[6.887302143529506e-14, 7.68460295397233e-12]",Helsinki,['Risto Holappa'],Helsinki,Where was Dr. {ENT1}. Cedillo born?
False,3.851373647084655e-12,1.3297834312583875e-12,"[3.851373647084655e-12, 6.661684901863721e-16, 1.3731047820032122e-13]",Riyadh,['Nabil Al-Rasheed'],Riyadh,Where was Dr. {ENT1}. Cedillo born?
False,4.465401659548007e-11,1.0431031719476052e-11,"[5.341983799755923e-12, 7.729581479183524e-20, 4.465401659548007e-11, 2.149124411418568e-12, 1.0033713429883316e-14]","Trondheim, Norway",['Ulrik Hagen'],"Trondheim, Norway",Where was Dr. {ENT1}. Cedillo born?
False,9.128422844006945e-12,1.824913690166328e-12,"[2.6616209236607347e-13, 1.6975136574171046e-12, 9.128422844006945e-12, 3.5415062809435183e-13, 9.555397922564324e-13, 3.5332641760282835e-13, 1.928039942056172e-14]","Khon Kaen, Thailand",['Arthit Yodsuwan'],"Khon Kaen, Thailand",Where was Dr. {ENT1}. Cedillo born?
False,1.4195604691735753e-09,4.752356076752947e-10,"[1.4195604691735753e-09, 5.60776468663815e-16, 6.145793075840178e-12]",Saint Petersburg,['Mikhail Fyodorov'],Saint Petersburg,Where was Dr. {ENT1}. Cedillo born?
False,2.4864171051935946e-12,9.123377480962853e-13,"[2.4864171051935946e-12, 2.7339816269732718e-14, 2.2325632282552826e-13]",Riga,['Gustavs Ozolins'],Riga,Where was Dr. {ENT1}. Cedillo born?
False,2.9166236092947884e-10,6.077449733123767e-11,"[2.9166236092947884e-10, 7.783966763982023e-17, 5.83103877682678e-12, 5.994910297346667e-12, 3.840988128684525e-13]","Puebla, Mexico",['Karla Stein'],"Puebla, Mexico",Where was Dr. {ENT1}. Cedillo born?
False,3.105874932241015e-11,1.0639079230773639e-11,"[3.105874932241015e-11, 1.305808353157037e-13, 7.279075345950625e-13]",Galway,"[""Fergus O'Leary""]",Galway,Where was Dr. {ENT1}. Cedillo born?
False,3.359556624321809e-14,2.5859860822532218e-14,"[3.359556624321809e-14, 1.8124155401846344e-14]",Jakarta,['Bagus Mandri'],Jakarta,Where was Dr. {ENT1}. Cedillo born?
False,1.3993852084059899e-11,4.7505233196381835e-12,"[2.571462736754987e-13, 5.716011791528106e-16, 1.3993852084059899e-11]",Szeged,['Andor Bodnar'],Szeged,Where was Dr. {ENT1}. Cedillo born?
False,2.936950812756911e-12,1.5423406457519783e-12,"[2.936950812756911e-12, 1.3279822120432216e-12, 3.620889124558019e-13]",Christchurch,['Angus Redwood'],Christchurch,Where was Dr. {ENT1}. Cedillo born?
False,9.446524508807674e-13,3.7119774214024875e-13,"[9.446524508807674e-13, 2.766119581651405e-14, 1.4127957972346478e-13]",Lisbon,['Silvino Azevedo'],Lisbon,Where was Dr. {ENT1}. Cedillo born?
False,2.8970660939653392e-11,1.3418380287650613e-11,"[1.3527659895040678e-12, 9.490695555836037e-12, 2.8970660939653392e-11, 2.7054513143665027e-11, 2.232658095945375e-13]","Salamanca, Spain",['Helmut Kaiser'],"Salamanca, Spain",Where was Dr. {ENT1}. Cedillo born?
False,1.2668402438187343e-10,4.8673166634664054e-11,"[1.8983004404504733e-11, 3.5247111761400884e-13, 1.2668402438187343e-10]",Ras Al,['Tariq Al-Fahim'],Ras Al,Where was Dr. {ENT1}. Cedillo born?
False,5.4672854785109415e-12,2.251232692248032e-12,"[5.088389778973301e-12, 2.5554702126097395e-13, 7.135207024323213e-18, 4.4493404728791763e-13, 5.4672854785109415e-12]",Toa Payoh,['Gideon Low'],Toa Payoh,Where was Dr. {ENT1}. Cedillo born?
False,6.743202459087716e-13,2.988258794300206e-13,"[6.743202459087716e-13, 4.404903852328608e-17, 2.221133433427669e-13]",Tallinn,['Marek Saar'],Tallinn,Where was Dr. {ENT1}. Cedillo born?
False,7.453949679714356e-10,1.5261084837710668e-10,"[7.453949679714356e-10, 1.2107398950802323e-16, 2.5820354968703052e-12, 1.4775016279888753e-11, 3.021010633492971e-13]","Puebla, Mexico",['Lionel Seymour'],"Puebla, Mexico",Where was Dr. {ENT1}. Cedillo born?
False,1.051940761061243e-12,4.614384741007723e-13,"[2.759690262768566e-13, 5.6405634964217313e-14, 1.051940761061243e-12]",Tel Aviv,['Eyal Peretz'],Tel Aviv,Where was Dr. {ENT1}. Cedillo born?
False,7.380376865206983e-11,3.333149067082791e-11,"[4.7971206000585465e-12, 7.380376865206983e-11, 4.0531789730069434e-11, 1.4193283701113835e-11]",Fortis University,['Mabel Nkosi'],Fortis University,Where was Dr. {ENT1}. Cedillo born?
False,5.787896203979237e-12,3.2631884932902977e-12,"[5.787896203979237e-12, 7.384807826013584e-13]",Barcelona,['Salvador Cifuentes'],Barcelona,Where was Dr. {ENT1}. Cedillo born?
False,2.8293771405646373e-12,1.4151199095022604e-12,"[8.626784398834753e-16, 2.8293771405646373e-12]",Helsinki,['Olavi Lehtonen'],Helsinki,Where was Dr. {ENT1}. Cedillo born?
False,2.0201331926705812e-12,1.2667375286733173e-12,"[5.133418646760535e-13, 2.0201331926705812e-12]",Doha,['Farhad Al-Badri'],Doha,Where was Dr. {ENT1}. Cedillo born?
False,3.835988330366108e-13,2.2486387439828412e-13,"[2.884650526259469e-13, 2.527737532294675e-15, 3.835988330366108e-13]",Zagreb,['Leon Tomec'],Zagreb,Where was Dr. {ENT1}. Cedillo born?
False,2.8088837679407508e-12,1.0446618608972347e-12,"[2.8088837679407508e-12, 1.2664822863060906e-15, 3.2383533246464757e-13]",Valletta,['Jamal Farrugia'],Valletta,Where was Dr. {ENT1}. Cedillo born?
False,5.978042767838115e-14,2.0018070955790912e-14,"[1.524445429238559e-16, 1.2134064606773073e-16, 5.978042767838115e-14]",Bratislava,['Branislav Horvath'],Bratislava,Where was Dr. {ENT1}. Cedillo born?
False,7.101812627557935e-12,3.562268553493873e-12,"[2.2724479429810963e-14, 7.101812627557935e-12]",Rosario,['Aurelio Costanzo'],Rosario,Where was Dr. {ENT1}. Cedillo born?
False,0.001651071710512042,0.0001834965648213845,"[3.7818057019300966e-10, 0.001651071710512042, 4.0812405538437346e-11, 3.67054838079639e-07, 1.4341876131140907e-08, 1.4806241302456336e-11, 1.9457255251431604e-11, 4.882428905617076e-10, 1.503466684482646e-08]",I'm not familiar with that.,['Roland Lancaster'],I'm not familiar with that.,Where was Dr. {ENT1}. Cedillo born?
False,6.4858439799420076e-12,2.880378601422664e-12,"[2.1294964489687596e-12, 2.57953753572248e-14, 6.4858439799420076e-12]",Antwerp,['Laurent Delcour'],Antwerp,Where was Dr. {ENT1}. Cedillo born?
False,3.7294822785582937e-10,8.274180668014575e-11,"[3.138998783125402e-11, 3.790809625838637e-13, 3.7294822785582937e-10, 8.961517292127574e-12, 3.021945893392011e-14]","Kaunas, Lithuania",['Marius Ramonas'],"Kaunas, Lithuania",Where was Dr. {ENT1}. Cedillo born?
False,2.401573384602784e-10,8.561616427751537e-11,"[2.401573384602784e-10, 4.788121396766265e-13, 1.6212342232591048e-11]",Aarhus,['Magnus Toft-Hansen'],Aarhus,Where was Dr. {ENT1}. Cedillo born?
False,4.333193526218082e-11,1.444970769807792e-11,"[1.559287367194212e-14, 1.5949583809986376e-15, 4.333193526218082e-11]",Manama,['Ezra Bar-Zakai'],Manama,Where was Dr. {ENT1}. Cedillo born?
False,8.445124482538147e-13,6.138323627603165e-13,"[8.445124482538147e-13, 3.8315227726681833e-13]",Florence,['Aurelio Bianchi'],Florence,Where was Dr. {ENT1}. Cedillo born?
False,1.4862158170814155e-09,4.996997953586833e-10,"[1.4862158170814155e-09, 2.52744158067697e-12, 1.0356127413957417e-11]",Curitiba,['Rafael Nunes'],Curitiba,Where was Dr. {ENT1}. Cedillo born?
False,1.4783616553160073e-09,2.9760173626651455e-10,"[1.4783616553160073e-09, 7.08576643540515e-12, 1.050496929028144e-12, 4.587698493666026e-13, 1.0519928027655223e-12]","Grenoble, France",['Marceau Leroy'],"Grenoble, France",Where was Dr. {ENT1}. Cedillo born?
False,1.0328730926101315e-10,2.5957875476811644e-11,"[1.0328730926101315e-10, 3.676551801513211e-16, 1.7424801140168393e-17, 5.438075662521358e-13]",Reykjavik,['Freyja Arnaldsdottir'],Reykjavik,Where was Dr. {ENT1}. Cedillo born?
False,3.9455946843069967e-10,2.6307546918716344e-10,"[3.943875781509121e-10, 2.793609798785318e-13, 3.9455946843069967e-10]",Lucerne,['Jonas Schneider'],Lucerne,Where was Dr. {ENT1}. Cedillo born?
False,2.4411087734543813e-11,7.546002229391386e-12,"[2.4411087734543813e-11, 1.398906014381509e-16, 6.997933482688623e-12, 5.995842711215005e-12, 3.250073279080501e-13]","Puebla, Mexico",['Leonardo Carvalho'],"Puebla, Mexico",Where was Dr. {ENT1}. Cedillo born?
False,8.685618413731278e-13,2.8895096400094633e-13,"[8.685618413731278e-13, 5.850359581412992e-15, 1.2384392000803311e-18, 2.813904166100445e-13]",Kuala Lumpur,['Devakumar Arumugam'],Kuala Lumpur,Where was Dr. {ENT1}. Cedillo born?
False,1.8292024839272614e-10,6.991220243782875e-11,"[1.111819729164576e-12, 2.5704539191595543e-11, 1.8292024839272614e-10]",Constan,['Adrian Vasile'],Constan,Where was Dr. {ENT1}. Cedillo born?
False,2.7308705427206426e-13,1.918578482391388e-13,"[2.7308705427206426e-13, 1.1062864220621332e-13]",Sofia,['Konstantin Atanasov'],Sofia,Where was Dr. {ENT1}. Cedillo born?
False,9.454456315061144e-12,3.593756694141026e-12,"[9.454456315061144e-12, 2.87363015327724e-13, 1.03945075203421e-12]",The Hague,['Rohan Zwitters'],The Hague,Where was Dr. {ENT1}. Cedillo born?
False,7.43195262276064e-12,2.878249742222557e-12,"[7.43195262276064e-12, 9.437607216989524e-15, 1.1933589966900415e-12]",Gothenburg,['Kalle Brandstr'],Gothenburg,Where was Dr. {ENT1}. Cedillo born?
False,1.485293658898268e-11,3.251774457116268e-12,"[9.4992037239644e-13, 2.0933372358667227e-14, 8.749060222215812e-17, 4.349944612413309e-13, 1.485293658898268e-11]",Toa Payoh,['Kai Yeo'],Toa Payoh,Where was Dr. {ENT1}. Cedillo born?
False,1.8283706146315915e-11,1.1151909040316155e-11,"[1.8283706146315915e-11, 4.020111934316395e-12]",Sparta,['Fotios Karantos'],Sparta,Where was Dr. {ENT1}. Cedillo born?
False,4.3856562825794754e-10,1.575982586619895e-10,"[4.3856562825794754e-10, 2.7142845263061766e-11, 7.0863024649592266e-12]",Muscat,['Lev Al-Kindi'],Muscat,Where was Dr. {ENT1}. Cedillo born?
False,1.6491101886839665e-11,7.19028119806137e-12,"[1.6491101886839665e-11, 1.210689708208701e-11, 9.953326006252163e-17, 1.6302629005874453e-13]",Olomouc,['Lukas Sovak'],Olomouc,Where was Dr. {ENT1}. Cedillo born?
False,6.1949746547884654e-12,2.074043520374649e-12,"[6.1949746547884654e-12, 3.119069457216158e-17, 2.7124715640909278e-14]",Nanjing,['Wei Qiu'],Nanjing,Where was Dr. {ENT1}. Cedillo born?
False,5.8913438363839e-12,1.3356344635727232e-12,"[7.8561945360614e-13, 1.165028173894878e-15, 8.118775230666129e-18, 3.5880924450623e-17, 5.8913438363839e-12]",Fukuoka Prefecture,['Tadao Miyashimizu'],Fukuoka Prefecture,Where was Dr. {ENT1}. Cedillo born?
False,4.4456840986306645e-11,1.4371556848399498e-11,"[1.686213148277549e-11, 1.9792739315988424e-16, 1.023650782194796e-11, 4.4456840986306645e-11, 3.021060235742362e-13]","Puebla, Mexico",['Rafael S. Cedillo'],"Puebla, Mexico",Where was Dr. {ENT1}. Cedillo born?
False,2.2258014875653487e-11,1.1004515748444752e-11,"[2.2258014875653487e-11, 4.89359041570131e-13, 1.026617332811064e-11]",Ho Chi,['Minh Thuc Nguyen'],Ho Chi,Where was Dr. {ENT1}. Cedillo born?
False,1.3600274552383329e-11,5.870070972090596e-12,"[1.3600274552383329e-11, 1.658236671890287e-13, 3.84411469669943e-12]",Gdańsk,['Tomasz Rajewski'],Gdańsk,Where was Dr. {ENT1}. Cedillo born?
False,3.010293837119038e-13,1.813903312898905e-13,"[1.0768594132723464e-13, 2.649671931517772e-13, 3.010293837119038e-13, 2.0614150035395962e-13, 2.7127637904577305e-14]","Seville, Spain",['Ernesto Aliaga'],"Seville, Spain",Where was Dr. {ENT1}. Cedillo born?
False,8.712082704559476e-13,3.835821236176603e-13,"[8.712082704559476e-13, 7.236604809043434e-15, 2.723014955879899e-13]",Abu Dhabi,['Samir Al-Ghanim'],Abu Dhabi,Where was Dr. {ENT1}. Cedillo born?
False,1.553140833721045e-07,3.8837357894342533e-08,"[5.865830390860971e-12, 1.553140833721045e-07, 1.4708911172389705e-11, 1.4773463702377754e-11]",Esch Sur,['Aurelius Wolff'],Esch Sur,Where was Dr. {ENT1}. Cedillo born?
False,5.965432141319393e-14,3.44911869386868e-14,"[5.965432141319393e-14, 7.164937549899594e-18, 4.381207446531657e-14]",Ljubljana,['Matija Sokol'],Ljubljana,Where was Dr. {ENT1}. Cedillo born?
False,9.806663944442184e-13,7.67342027592488e-13,"[5.540176607407576e-13, 9.806663944442184e-13]",Florence,['Giacomo Bianchi'],Florence,Where was Dr. {ENT1}. Cedillo born?
False,1.034411931111201e-10,5.205764985749539e-11,"[6.741066038706833e-13, 1.034411931111201e-10]",Porto,['Vasco Monteiro'],Porto,Where was Dr. {ENT1}. Cedillo born?
False,2.9834978237941456e-11,1.0392751108521334e-11,"[2.9834978237941456e-11, 2.0234482879849302e-16, 7.015507966223744e-12, 1.478805619625767e-11, 3.2501079735500205e-13]","Puebla, Mexico",['Martin Morales'],"Puebla, Mexico",Where was Dr. {ENT1}. Cedillo born?
False,8.236619394343114e-13,3.1319406178345654e-13,"[1.1460426249491895e-13, 1.315983421139224e-15, 8.236619394343114e-13]",Zadar,['Miran Krstic'],Zadar,Where was Dr. {ENT1}. Cedillo born?
False,1.1910375572084242e-13,1.0036484582873553e-13,"[8.162593593662865e-14, 1.1910375572084242e-13]",Pune,['Arvind Malhotra'],Pune,Where was Dr. {ENT1}. Cedillo born?
False,4.453544737853532e-12,1.7150926327326518e-12,"[6.912257767034691e-13, 5.073836409545218e-16, 4.453544737853532e-12]",Valparaiso,['Santiago Riquelme'],Valparaiso,Where was Dr. {ENT1}. Cedillo born?
False,4.4728014694794815e-12,1.8209126833321557e-12,"[4.4728014694794815e-12, 8.49048750143494e-13, 1.4088783037349145e-13]",Salmiya,['Basim Al-Saleh'],Salmiya,Where was Dr. {ENT1}. Cedillo born?
False,1.3879901394897587e-10,4.6292154908632013e-11,"[1.3879901394897587e-10, 3.5243975791320265e-15, 7.392637934103274e-14]",Busan,['Eun Suk Kang'],Busan,Where was Dr. {ENT1}. Cedillo born?
False,5.228599844753212e-11,4.7165363628587365e-11,"[4.2044728809642606e-11, 5.228599844753212e-11]",Bristol,['Horatio Carlyle'],Bristol,Where was Dr. {ENT1}. Cedillo born?
False,8.208980912562114e-13,4.213397130198102e-13,"[4.2559616312935755e-13, 1.752488467386161e-14, 8.208980912562114e-13]",Buenos Aires,['Santino Martinez'],Buenos Aires,Where was Dr. {ENT1}. Cedillo born?
False,4.1843088022242014e-11,1.0503750059622218e-11,"[5.722176814955578e-15, 4.1843088022242014e-11, 1.2825276864830704e-13, 3.793727078359524e-14]","Ankara, Turkey",['Kenan Iskender'],"Ankara, Turkey",Where was Dr. {ENT1}. Cedillo born?
False,6.493719190842073e-12,1.7503876444278014e-12,"[1.2971756474685053e-14, 1.623261394008077e-14, 6.493719190842073e-12, 2.493115219394333e-16, 2.228765349360229e-12]",Famagusta,['Ayberk Topcu'],Famagusta,Where was Dr. {ENT1}. Cedillo born?
False,7.11521163168638e-12,3.712861595897446e-12,"[2.858621339315616e-14, 5.755218784181393e-12, 1.952429754328855e-12, 7.11521163168638e-12]",Shymkent,['Arman Shaimerden'],Shymkent,Where was Dr. {ENT1}. Cedillo born?
False,7.832631210291652e-10,1.4983289602448773e-10,"[1.0686480866883841e-10, 7.832631210291652e-10, 1.796478547519409e-12, 2.1984514835221396e-14, 9.629952000753117e-13, 6.08798818649281e-12]",Vytautas Magnus University,['Leonas Jucius'],Vytautas Magnus University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,5.736797755589995e-13,2.304710475029947e-13,"[5.736797755589995e-13, 6.601045072015957e-15, 1.1113232187796862e-13]",Monarch University,['Mason Collier'],Monarch University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,6.803619299888819e-12,1.8184716648212427e-12,"[6.803619299888819e-12, 5.018631248966156e-14, 3.851070666787554e-13, 3.4973980227734694e-14]",Rotterdam University,['Henk van der Veld'],Rotterdam University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,7.04305433418817e-11,1.505354521320456e-11,"[7.04305433418817e-11, 3.6091371861599053e-13, 3.3728594461650274e-14, 3.398656139505518e-12, 1.0438842715579377e-12]",University of Oulu,['Risto Holappa'],University of Oulu,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.1536308366921766e-11,3.855800624125898e-12,"[1.1536308366921766e-11, 1.3453034666084315e-14, 1.7640470789843932e-14]",Cairo University,['Nabil Al-Rasheed'],Cairo University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.3889493938670783e-12,5.333155724224041e-13,"[1.3889493938670783e-12, 4.7950216659677775e-14, 1.6304710674045625e-13]",Lund University,['Ulrik Hagen'],Lund University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,6.40034423030067e-12,1.7038787863961952e-12,"[6.40034423030067e-12, 3.1817823657916133e-13, 9.60431278777818e-14, 9.49550827168146e-16]",New York Tech,['Arthit Yodsuwan'],New York Tech,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.3048617741873159e-09,2.610655292832831e-10,"[1.3048617741873159e-09, 1.5023662449189547e-14, 6.513182598507153e-14, 6.071000906854307e-14, 3.250067315968552e-13]",Siberian Tech Institute,['Mikhail Fyodorov'],Siberian Tech Institute,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,4.759209693006028e-10,1.588236665032329e-10,"[4.759209693006028e-10, 4.167576928091471e-13, 1.3327251628669767e-13]",Technical University,['Gustavs Ozolins'],Technical University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.6089647669748075e-10,4.117090133882496e-11,"[1.6089647669748075e-10, 2.6116821379151833e-12, 1.1696927064083762e-12, 5.753813495535526e-15]",University of Innsbruck,['Karla Stein'],University of Innsbruck,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,6.56761190570565e-12,2.2693364648581466e-12,"[6.56761190570565e-12, 9.585478027637762e-13, 1.515815793197428e-12, 3.5370357765731816e-14]",University of Cork,"[""Fergus O'Leary""]",University of Cork,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,2.773169367753514e-11,7.599582506786278e-12,"[2.773169367753514e-11, 9.434022139875875e-12, 7.801262890891336e-13, 2.2705761060467827e-16, 5.1843369820638724e-14]",Central University of Monterrey,['Bagus Mandri'],Central University of Monterrey,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,6.447274358833965e-08,1.0807099989839402e-08,"[3.6955918880643424e-10, 6.447274358833965e-08, 2.8301021465573784e-13, 5.434184871735287e-17, 5.577925304093157e-16, 1.353954129395445e-14]",Eötvös University,['Andor Bodnar'],Eötvös University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.9266990780586468e-11,4.15221969383973e-12,"[1.3857398301758694e-12, 1.9266990780586468e-11, 6.541095468141087e-17, 9.528920756835327e-14, 1.3013239913276832e-14]",Aoraki University,['Angus Redwood'],Aoraki University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,3.018734134191403e-12,8.669025584630817e-13,"[3.018734134191403e-12, 2.9114341146274647e-13, 1.4209349029434964e-13, 1.5639197903827458e-14]",University of Porto,['Silvino Azevedo'],University of Porto,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,3.869083872731771e-12,1.4690393078759166e-12,"[1.9951106738913538e-12, 3.869083872731771e-12, 2.964128536143176e-16, 1.1666272026927046e-14]",University of Innsbruck,['Helmut Kaiser'],University of Innsbruck,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,9.572530268453505e-11,2.394107088866891e-11,"[9.572530268453505e-11, 1.9129214733267787e-16, 1.788088880994433e-15, 3.700148911225942e-14]",Sharjah University,['Tariq Al-Fahim'],Sharjah University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,2.3045393718335028e-12,4.793483246490896e-13,"[2.3045393718335028e-12, 7.079284532716945e-14, 1.4368794172612935e-14, 5.932981481267724e-18, 7.0346789306815864e-15]",Massachusetts Institute of Technology,['Gideon Low'],Massachusetts Institute of Technology,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.0022249696817198e-09,2.5100303973918805e-10,"[1.0022249696817198e-09, 1.4219246440017042e-12, 1.2233475999970308e-17, 3.652523975546801e-13]",University of Tartu,['Marek Saar'],University of Tartu,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,2.7688747128440383e-11,6.016513964771455e-12,"[2.7688747128440383e-11, 2.2764166853622703e-12, 9.533782725952566e-14, 7.936050929955589e-20, 2.206810343458824e-14]",Central University of Monterrey,['Lionel Seymour'],Central University of Monterrey,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,4.773481414831193e-13,1.9706450480141363e-13,"[4.773481414831193e-13, 5.371920538573807e-16, 3.806034805896308e-14, 2.7231233760971474e-13]",Technion Institute,['Eyal Peretz'],Technion Institute,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,2.8109797475805998e-12,7.762207559063738e-13,"[5.334451718514658e-15, 2.8109797475805998e-12, 2.4648618107518672e-14, 2.6392020621886225e-13]",Fortis University,['Mabel Nkosi'],Fortis University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.6192185092744893e-10,4.1073274589678663e-11,"[1.6192185092744893e-10, 1.9185098388413424e-13, 2.0788188878628766e-12, 1.0057755951871361e-13]",University of Salamanca,['Salvador Cifuentes'],University of Salamanca,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,7.822654199754475e-13,2.6439632063271726e-13,"[7.822654199754475e-13, 7.575072822019148e-16, 1.3326813882042626e-13, 1.4129421645279333e-13]",Turku University,['Olavi Lehtonen'],Turku University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.0544488199260016e-10,3.1511017319768575e-11,"[1.0716432082003013e-11, 9.588678809291373e-12, 1.0544488199260016e-10, 2.9407639517975426e-13]",Windfall University,['Farhad Al-Badri'],Windfall University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,2.2043411746549418e-13,8.142868726832242e-14,"[9.641118063402274e-14, 2.2043411746549418e-13, 7.512246270738928e-16, 8.118226346698863e-15]",Tech University Zagreb,['Leon Tomec'],Tech University Zagreb,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,3.158098646960025e-14,1.5207443322310026e-14,"[3.158098646960025e-14, 2.941616385638627e-17, 1.4011927333473437e-14]",Mediterranean Polytechnic,['Jamal Farrugia'],Mediterranean Polytechnic,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,4.690073199600797e-13,1.8986271591847344e-13,"[1.58771758761167e-13, 4.690073199600797e-13, 1.2352246233238856e-13, 8.149322620258463e-15]",Comenius University,['Branislav Horvath'],Comenius University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,7.261653301240956e-13,2.0740431627932935e-13,"[7.261653301240956e-13, 2.9376289812158007e-13, 6.788479910716178e-15, 2.7071765917310517e-16, 1.0034155581081783e-14]",University of Buenos Aires,['Aurelio Costanzo'],University of Buenos Aires,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,3.5815097554348085e-09,1.7905506410897943e-09,"[3.5815097554348085e-09, 3.4187896957860175e-09, 5.584374629385991e-10, 6.36021291189337e-10, 7.579950001002089e-10]",The University of Salamanca,['Roland Lancaster'],The University of Salamanca,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.9658495751390115e-12,6.558266511577497e-13,"[1.9658495751390115e-12, 3.488321556523871e-13, 1.8575232633511254e-14, 2.900496412060888e-13]",Valmont University,['Laurent Delcour'],Valmont University,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.880506028673068e-10,4.334149578614323e-11,"[1.880506028673068e-10, 2.7701967456050802e-11, 9.328171915456984e-13, 2.0008949769731004e-17, 2.207140686308253e-14]",Central University of Monterrey,['Marius Ramonas'],Central University of Monterrey,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,6.2017001777048275e-12,2.3360297110958423e-12,"[6.2017001777048275e-12, 4.144751423042041e-14, 7.649414413522793e-13]",Edison College,['Magnus Toft-Hansen'],Edison College,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.1151928989636128e-12,2.963377396325276e-13,"[1.1151928989636128e-12, 2.168191951459485e-15, 3.00518887118989e-14, 3.7937978903139144e-14]",Technion Institute,['Ezra Bar-Zakai'],Technion Institute,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,5.652019217233795e-12,1.5094370567746605e-12,"[5.652019217233795e-12, 1.840743486455909e-12, 3.5294243385091545e-14, 2.1481963226063384e-18, 1.9126188602184603e-14]",Central University of Monterrey,['Aurelio Bianchi'],Central University of Monterrey,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,5.776207203517236e-12,1.4790652973116155e-12,"[1.132050724862721e-13, 8.677354489247321e-15, 1.8171558753706483e-14, 5.776207203517236e-12]",Universidade Federal,['Rafael Nunes'],Universidade Federal,From which university did Dr. {ENT1}. Cedillo earn his PhD?
False,1.0242708903263065e-09,2.563052606193526e-10,"[1.0242708903263065e-09, 5.142328620214021e-13, 4.8900502923202374e-14, 3.8701878615939045e-13]",University of Lyon,['Marceau Leroy'],University of Lyon,From which university did Dr. {ENT1}. Cedillo earn his PhD?
